0	500	10.000000	100.000000	0.500000	3	31.000000	6.900000
1	500	10.000000	100.000000	0.500000	3	31.282000	6.891800
2	500	10.000000	100.000000	0.500000	3	31.822564	6.837784
3	500	10.000000	100.000000	0.500000	3	33.123645	6.707676
4	500	10.000000	100.000000	0.500000	3	32.406247	6.779415
5	500	10.000000	100.000000	0.500000	3	32.424812	6.777559
6	500	10.000000	100.000000	0.500000	3	30.024850	7.017555
7	500	10.000000	100.000000	0.500000	3	34.440050	6.576035
8	500	10.000000	100.000000	0.500000	3	31.728880	6.847152
9	500	10.000000	100.000000	0.500000	3	33.383458	6.681694
10	500	10.000000	100.000000	0.500000	3	31.506767	6.869363
11	500	10.000000	100.000000	0.500000	3	29.563014	7.063739
12	500	10.000000	100.000000	0.500000	3	29.619126	7.058127
13	500	10.000000	100.000000	0.500000	3	33.119238	6.708116
14	500	10.000000	100.000000	0.500000	3	30.726238	6.947416
15	500	10.000000	100.000000	0.500000	3	31.201452	6.899895
16	500	10.000000	100.000000	0.500000	3	29.062403	7.113800
17	500	10.000000	100.000000	0.500000	3	32.198125	6.800228
18	500	10.000000	100.000000	0.500000	3	30.804396	6.939600
19	500	10.000000	100.000000	0.500000	3	29.741609	7.045879
20	500	10.000000	100.000000	0.500000	3	32.279483	6.792092
21	500	10.000000	100.000000	0.500000	3	29.384559	7.081584
22	500	10.000000	100.000000	0.500000	3	29.378769	7.082163
23	500	10.000000	100.000000	0.500000	3	29.878758	7.032164
24	500	10.000000	100.000000	0.500000	3	30.459758	6.974064
25	500	10.000000	100.000000	0.500000	3	31.260920	6.893948
26	500	10.000000	100.000000	0.500000	3	30.482522	6.971788
27	500	10.000000	100.000000	0.500000	3	32.200965	6.799944
28	500	10.000000	100.000000	0.500000	3	31.184402	6.901600
29	500	10.000000	100.000000	0.500000	3	35.122369	6.507803
30	500	10.000000	100.000000	0.500000	3	31.290245	6.891016
31	500	10.000000	100.000000	0.500000	3	31.242580	6.895782
32	500	10.000000	100.000000	0.500000	3	27.222485	7.297792
33	500	10.000000	100.000000	0.500000	3	32.934445	6.726596
34	500	10.000000	100.000000	0.500000	3	29.125869	7.107453
35	500	10.000000	100.000000	0.500000	3	33.518252	6.668215
36	500	10.000000	100.000000	0.500000	3	30.447037	6.975336
37	500	10.000000	100.000000	0.500000	3	30.460894	6.973951
38	500	10.000000	100.000000	0.500000	3	27.140922	7.305948
39	500	10.000000	100.000000	0.500000	3	30.334282	6.986612
40	500	10.000000	100.000000	0.500000	3	26.560669	7.363973
41	500	10.000000	100.000000	0.500000	3	31.433121	6.876728
42	500	10.000000	100.000000	0.500000	3	31.182866	6.901753
43	500	10.000000	100.000000	0.500000	3	31.842366	6.835804
44	500	10.000000	100.000000	0.500000	3	27.343685	7.285672
45	500	10.000000	100.000000	0.500000	3	32.614687	6.758571
46	500	10.000000	100.000000	0.500000	3	33.465229	6.673517
47	500	10.000000	100.000000	0.500000	3	31.166930	6.903347
48	500	10.000000	100.000000	0.500000	3	27.902334	7.229807
49	500	10.000000	100.000000	0.500000	3	28.395805	7.180460
50	500	10.000000	100.000000	0.500000	3	31.016792	6.918361
51	500	10.000000	100.000000	0.500000	3	33.362034	6.683837
52	500	10.000000	100.000000	0.500000	3	27.746724	7.245368
53	500	10.000000	100.000000	0.500000	3	30.855493	6.934491
54	500	10.000000	100.000000	0.500000	3	28.601711	7.159869
55	500	10.000000	100.000000	0.500000	3	31.997203	6.820320
56	500	10.000000	100.000000	0.500000	3	28.803994	7.139641
57	500	10.000000	100.000000	0.500000	3	30.837608	6.936279
58	500	10.000000	100.000000	0.500000	3	30.841675	6.935873
59	500	10.000000	100.000000	0.500000	3	29.401683	7.079872
60	500	10.000000	100.000000	0.500000	3	29.578803	7.062160
61	500	10.000000	100.000000	0.500000	3	27.939158	7.226124
62	500	10.000000	100.000000	0.500000	3	31.675878	6.852452
63	500	10.000000	100.000000	0.500000	3	29.123352	7.107705
64	500	10.000000	100.000000	0.500000	3	31.958247	6.824215
65	500	10.000000	100.000000	0.500000	3	30.623916	6.957648
66	500	10.000000	100.000000	0.500000	3	29.521248	7.067915
