0	100000	10.000000	100.000000	0.100000	2	76.996600	2.300340
0	100000	10.000000	100.000000	0.100000	3	62.918200	3.708180
0	100000	10.000000	100.000000	0.100000	4	47.536800	5.246320
0	100000	10.000000	100.000000	0.100000	5	30.505000	6.949500
0	100000	10.000000	100.000000	0.100000	6	11.693700	8.830630
0	100000	10.000000	100.000000	0.100000	7	-9.266000	10.926600
0	100000	10.000000	100.000000	0.100000	8	-32.375100	13.237510
0	100000	10.000000	100.000000	0.100000	9	-58.370500	15.837050
0	100000	10.000000	100.000000	0.100000	10	-87.129900	18.712990
0	100000	10.000000	100.000000	0.100000	11	-118.594200	21.859420
0	100000	10.000000	100.000000	0.100000	12	-154.608300	25.460830
0	100000	10.000000	100.000000	0.100000	13	-194.590500	29.459050
0	100000	10.000000	100.000000	0.100000	14	-238.369000	33.836900
0	100000	10.000000	100.000000	0.100000	15	-287.275400	38.727540

0	100000	10.000000	100.000000	0.200000	2	74.339100	2.566090
0	100000	10.000000	100.000000	0.200000	3	53.861700	4.613830
0	100000	10.000000	100.000000	0.200000	4	28.745400	7.125460
0	100000	10.000000	100.000000	0.200000	5	-2.109500	10.210950
0	100000	10.000000	100.000000	0.200000	6	-40.252300	14.025230
0	100000	10.000000	100.000000	0.200000	7	-88.132300	18.813230
0	100000	10.000000	100.000000	0.200000	8	-148.365200	24.836520
0	100000	10.000000	100.000000	0.200000	9	-222.888400	32.288840
0	100000	10.000000	100.000000	0.200000	10	-316.111400	41.611140
0	100000	10.000000	100.000000	0.200000	11	-433.460000	53.346000
0	100000	10.000000	100.000000	0.200000	12	-576.743700	67.674370
0	100000	10.000000	100.000000	0.200000	13	-758.799900	85.879990
0	100000	10.000000	100.000000	0.200000	14	-984.361200	108.436120
0	100000	10.000000	100.000000	0.200000	15	-1269.589400	136.958940

0	100000	10.000000	100.000000	0.300000	2	72.036800	2.796320
0	100000	10.000000	100.000000	0.300000	3	43.266000	5.673400
0	100000	10.000000	100.000000	0.300000	4	0.249900	9.975010
0	100000	10.000000	100.000000	0.300000	5	-60.126400	16.012640
0	100000	10.000000	100.000000	0.300000	6	-145.946900	24.594690
0	100000	10.000000	100.000000	0.300000	7	-269.343400	36.934340
0	100000	10.000000	100.000000	0.300000	8	-444.029900	54.402990
0	100000	10.000000	100.000000	0.300000	9	-690.864100	79.086410
0	100000	10.000000	100.000000	0.300000	10	-1041.493400	114.149340
0	100000	10.000000	100.000000	0.300000	11	-1549.418800	164.941880
0	100000	10.000000	100.000000	0.300000	12	-2276.848400	237.684840
0	100000	10.000000	100.000000	0.300000	13	-3308.256100	340.825610
0	100000	10.000000	100.000000	0.300000	14	-4763.519400	486.351940
0	100000	10.000000	100.000000	0.300000	15	-6882.767500	698.276750

0	100000	10.000000	100.000000	0.400000	2	70.575600	2.942440
0	100000	10.000000	100.000000	0.400000	3	33.843700	6.615630
0	100000	10.000000	100.000000	0.400000	4	-32.654800	13.265480
0	100000	10.000000	100.000000	0.400000	5	-151.218500	25.121850
0	100000	10.000000	100.000000	0.400000	6	-354.869400	45.486940
0	100000	10.000000	100.000000	0.400000	7	-699.765400	79.976540
0	100000	10.000000	100.000000	0.400000	8	-1288.419500	138.841950
0	100000	10.000000	100.000000	0.400000	9	-2273.651200	237.365120
0	100000	10.000000	100.000000	0.400000	10	-3896.839800	399.683980
0	100000	10.000000	100.000000	0.400000	11	-6620.811300	672.081130
0	100000	10.000000	100.000000	0.400000	12	-11243.481900	1134.348190
0	100000	10.000000	100.000000	0.400000	13	-18832.069300	1893.206930
0	100000	10.000000	100.000000	0.400000	14	-31551.734500	3165.173450
0	100000	10.000000	100.000000	0.400000	15	-52953.302000	5305.330200

0	100000	10.000000	100.000000	0.500000	2	70.025600	2.997440
0	100000	10.000000	100.000000	0.500000	3	30.147800	6.985220
0	100000	10.000000	100.000000	0.500000	4	-49.607600	14.960760
0	100000	10.000000	100.000000	0.500000	5	-210.375100	31.037510
0	100000	10.000000	100.000000	0.500000	6	-528.189500	62.818950
0	100000	10.000000	100.000000	0.500000	7	-1173.516900	127.351690
0	100000	10.000000	100.000000	0.500000	8	-2450.747800	255.074780
0	100000	10.000000	100.000000	0.500000	9	-4989.029600	508.902960
