-1
0	2.50483	3.99228	250483
1	2.50563	3.99101	250563
2	2.49479	4.00833	249479
3	2.49975	4.0004	249975
4	2.50057	3.99908	250057
5	2.50531	3.99148	250531
6	2.4968	4.00511	249680
7	2.49695	4.00488	249695
8	2.50006	3.9999	250006
9	2.49602	4.00637	249602
10	2.50085	3.99858	250085
11	2.50628	3.98997	250628
12	2.49835	4.00263	249835
13	2.50239	3.99617	250239
14	2.50147	3.99762	250147
15	2.50126	3.99799	250126
16	2.50994	3.98414	250994
17	2.50061	3.99902	250061
18	2.49943	4.00091	249943
19	2.5065	3.98961	250650
20	2.5021	3.99659	250210
21	2.50349	3.99441	250349
22	2.5007	3.99888	250070
23	2.49672	4.00525	249672
24	2.49684	4.00505	249684
25	2.492	4.01284	249200
26	2.50341	3.99452	250341
27	2.49936	4.00101	249936
28	2.50077	3.99877	250077
29	2.50086	3.99861	250086
30	2.49255	4.01194	249255
31	2.49494	4.00811	249494
32	2.49682	4.00508	249682
33	2.49903	4.00154	249903
34	2.49872	4.00204	249872
35	2.5053	3.99152	250530
36	2.5051	3.99185	250510
37	2.50407	3.99349	250407
38	2.49873	4.00203	249873
39	2.50507	3.99188	250507
40	2.50146	3.99766	250146
41	2.49289	4.01141	249289
42	2.50097	3.99845	250097
43	2.50829	3.98677	250829
44	2.50085	3.99864	250085
45	2.50308	3.99507	250308
46	2.50221	3.99646	250221
47	2.50615	3.99017	250615
48	2.49837	4.00261	249837
49	2.50166	3.99733	250166
50	2.5008	3.99871	250080
51	2.49825	4.00277	249825
52	2.50407	3.99349	250407
53	2.49206	4.01274	249206
54	2.49627	4.00596	249627
55	2.49432	4.0091	249432
56	2.49994	4.0001	249994
57	2.50233	3.99624	250233
58	2.49775	4.00359	249775
59	2.49551	4.0072	249551
60	2.49181	4.01313	249181
61	2.50319	3.9949	250319
62	2.50285	3.99545	250285
63	2.50347	3.99446	250347
64	2.49863	4.00217	249863
65	2.49701	4.00478	249701
66	2.50653	3.98958	250653
67	2.49784	4.00343	249784
68	2.49956	4.00065	249956
69	2.50006	3.9999	250006
70	2.4979	4.00336	249790
71	2.49755	4.00392	249755
72	2.49601	4.00639	249601
73	2.49925	4.00117	249925
74	2.49856	4.00229	249856
75	2.5014	3.99775	250140
76	2.49357	4.01031	249357
77	2.50805	3.98716	250805
78	2.49905	4.00152	249905
79	2.49347	4.01046	249347
80	2.49744	4.0041	249744
81	2.50185	3.99704	250185
82	2.50186	3.99703	250186
83	2.50301	3.99519	250301
84	2.4947	4.00845	249470
85	2.49973	4.00041	249973
86	2.49232	4.01231	249232
87	2.49989	4.00017	249989
88	2.50584	3.99065	250584
89	2.5039	3.99376	250390
90	2.49599	4.0064	249599
91	2.49475	4.00842	249475
92	2.49919	4.00128	249919
93	2.49757	4.00387	249757
94	2.50961	3.98468	250961
95	2.50469	3.99251	250469
96	2.50678	3.98918	250678
97	2.5058	3.99074	250580
98	2.5031	3.99503	250310
99	2.50042	3.99932	250042
Med: 	2.50026	3.99959	250026
1	0	0	0	0
