-1
0	4.67371	8.98459	111301
1	4.66621	8.9801	111355
2	4.66157	9.00902	110999
3	4.66598	8.99976	111114
4	4.6716	9.00095	111099
5	4.67748	8.97826	111379
6	4.66348	9.00832	111008
7	4.66149	9.01637	110909
8	4.67037	8.98908	111246
9	4.66642	9.01468	110930
10	4.66625	9.00182	111087
11	4.68098	8.97775	111386
12	4.66568	9.00306	111073
13	4.67397	8.99204	111209
14	4.66292	9.00424	111058
15	4.68131	8.99442	111180
16	4.67637	8.96568	111536
17	4.66072	8.99697	111148
18	4.67144	9.00301	111074
19	4.66262	8.97911	111369
20	4.66235	8.99633	111155
21	4.66622	8.98547	111289
22	4.66542	9.00731	111020
23	4.67135	9.0172	110899
24	4.66144	9.01139	110970
25	4.66288	9.02674	110782
26	4.66062	8.99272	111200
27	4.66921	8.98954	111240
28	4.65832	8.99671	111151
29	4.66868	8.9969	111149
30	4.65722	9.0228	110830
31	4.65805	9.01639	110909
32	4.66047	9.01561	110918
33	4.66388	9.00079	111101
34	4.65527	8.99987	111112
35	4.65842	8.98538	111291
36	4.67005	8.98402	111308
37	4.66992	8.98805	111257
38	4.66636	9.00836	111008
39	4.66515	8.98967	111238
40	4.6701	8.99666	111151
41	4.6685	9.02096	110852
42	4.67058	8.99484	111174
43	4.67272	8.96594	111533
44	4.66283	8.99461	111177
45	4.67492	8.98971	111238
46	4.66801	8.99157	111215
47	4.66625	8.98924	111244
48	4.66173	9.00215	111084
49	4.67691	8.98526	111293
50	4.66836	9.00496	111049
51	4.66205	8.99825	111132
52	4.66645	8.98766	111263
53	4.66614	9.02504	110802
54	4.66303	9.01368	110942
55	4.66464	9.00961	110992
56	4.65587	9.00339	111069
57	4.65799	8.98213	111332
58	4.66408	9.01541	110921
59	4.67735	9.00682	111027
60	4.66585	9.02711	110777
61	4.67027	8.99754	111141
62	4.66733	8.99757	111141
63	4.66747	8.98823	111256
64	4.65997	9.00831	111008
65	4.66341	9.01375	110941
66	4.66448	8.98295	111322
67	4.66027	9.00466	111053
68	4.67205	9.00153	111091
69	4.67443	9.00568	111041
70	4.67278	9.00037	111106
71	4.6528	9.01257	110956
72	4.66191	9.01192	110964
73	4.66184	9.00285	111075
74	4.66165	9.00293	111074
75	4.66818	8.99368	111189
76	4.66823	9.01223	110960
77	4.67031	8.97964	111363
78	4.664	9.00844	111007
79	4.67132	9.00913	110998
80	4.66681	9.00511	111048
81	4.66658	8.99995	111110
82	4.66288	8.99342	111192
83	4.66194	8.99003	111234
84	4.66784	9.02395	110815
85	4.66606	8.99654	111152
86	4.66539	9.01839	110884
87	4.66251	9.00308	111073
88	4.66817	8.98711	111269
89	4.65139	8.99074	111225
90	4.67049	9.00294	111074
91	4.67307	9.01851	110883
92	4.66498	9.0033	111070
93	4.66044	9.00469	111052
94	4.67073	8.96546	111539
95	4.66181	8.99029	111231
96	4.66948	8.97747	111390
97	4.68401	8.98246	111328
98	4.67104	8.99108	111221
99	4.66289	8.99968	111115
Med: 	4.66637	8.99914	111121
0.444495	0.222219	0.222179	0.111107	0
