-1
0	4.24787	7.98451	125241
1	4.2436	7.98189	125281
2	4.24133	8.01667	124739
3	4.25154	8.00082	124987
4	4.25172	7.99814	125028
5	4.2494	7.98294	125265
6	4.25223	8.01023	124840
7	4.23469	8.00978	124847
8	4.25874	7.99981	125003
9	4.24581	8.01275	124801
10	4.2418	7.99719	125042
11	4.24673	7.97994	125314
12	4.25457	8.00527	124917
13	4.24931	7.99234	125119
14	4.2562	7.99527	125073
15	4.26411	7.99597	125063
16	4.2613	7.96829	125497
17	4.2599	7.99806	125030
18	4.24369	8.00181	124971
19	4.25497	7.97922	125325
20	4.24831	7.99318	125105
21	4.25878	7.98874	125174
22	4.24288	7.99776	125035
23	4.24082	8.01051	124836
24	4.25253	8.0101	124842
25	4.25267	8.02568	124600
26	4.24939	7.98907	125170
27	4.24836	8.00202	124968
28	4.25049	7.99756	125038
29	4.24933	7.99722	125043
30	4.2473	8.02387	124627
31	4.24737	8.01622	124747
32	4.26104	8.01016	124841
33	4.24858	8.00308	124951
34	4.23906	8.00408	124936
35	4.24572	7.98304	125265
36	4.2525	7.9837	125255
37	4.25601	7.987	125203
38	4.25376	8.00405	124936
39	4.24279	7.98378	125253
40	4.24707	7.99531	125073
41	4.24396	8.02278	124644
42	4.26108	7.99692	125048
43	4.2495	7.97351	125414
44	4.25794	7.99728	125042
45	4.24315	7.99013	125154
46	4.24764	7.99288	125110
47	4.25377	7.98036	125307
48	4.25653	8.00523	124918
49	4.24639	7.99465	125083
50	4.25032	7.99742	125040
51	4.24521	8.00557	124912
52	4.23995	7.98698	125203
53	4.23848	8.02549	124603
54	4.24832	8.01192	124813
55	4.24438	8.0182	124716
56	4.24919	8.00019	124997
57	4.26102	7.99251	125116
58	4.2458	8.00718	124887
59	4.25839	8.01441	124775
60	4.2418	8.02629	124590
61	4.25682	7.9898	125159
62	4.2513	7.99089	125142
63	4.25349	7.9889	125173
64	4.25801	8.00435	124931
65	4.24638	8.00956	124850
66	4.26251	7.97918	125326
67	4.24367	8.00686	124892
68	4.23549	8.0013	124978
69	4.24455	7.9998	125003
70	4.23363	8.00672	124895
71	4.24321	8.00787	124877
72	4.24201	8.01274	124800
73	4.23408	8.00235	124962
74	4.25228	8.00459	124928
75	4.24856	7.99551	125070
76	4.24992	8.02064	124678
77	4.24549	7.97435	125402
78	4.24419	8.00303	124952
79	4.2647	8.0209	124673
80	4.25614	8.0082	124872
81	4.25527	7.99398	125092
82	4.2388	7.99405	125093
83	4.24784	7.99038	125150
84	4.24081	8.01691	124735
85	4.25001	8.00076	124986
86	4.2469	8.02462	124616
87	4.25485	8.00036	124994
88	4.24845	7.9813	125292
89	4.24885	7.98752	125195
90	4.24641	8.01282	124799
91	4.23656	8.01683	124737
92	4.24841	8.00258	124959
93	4.2473	8.00772	124878
94	4.24563	7.96937	125480
95	4.25646	7.985	125234
96	4.24402	7.97836	125339
97	4.24247	7.98147	125290
98	4.26185	7.99006	125155
99	4.2452	7.99865	125021
Med: 	4.249	7.99917	125013
0.500148	0.249987	0.249865	0	0
