0.0000	500.0000	100.0000
0.0010	501.5000	99.9900
0.0020	503.0048	99.9800
0.0030	504.5143	99.9701
0.0040	506.0286	99.9602
0.0050	507.5477	99.9503
0.0060	509.0716	99.9405
0.0070	510.6003	99.9307
0.0080	512.1339	99.9209
0.0090	513.6723	99.9111
0.0100	515.2156	99.9014
0.0110	516.7638	99.8917
0.0120	518.3169	99.8821
0.0130	519.8749	99.8724
0.0140	521.4378	99.8629
0.0150	523.0057	99.8533
0.0160	524.5786	99.8438
0.0170	526.1564	99.8343
0.0180	527.7392	99.8248
0.0190	529.3271	99.8154
0.0200	530.9199	99.8060
0.0210	532.5178	99.7966
0.0220	534.1208	99.7873
0.0230	535.7288	99.7780
0.0240	537.3420	99.7687
0.0250	538.9602	99.7595
0.0260	540.5836	99.7503
0.0270	542.2121	99.7411
0.0280	543.8457	99.7320
0.0290	545.4846	99.7229
0.0300	547.1286	99.7138
0.0310	548.7778	99.7048
0.0320	550.4322	99.6958
0.0330	552.0919	99.6868
0.0340	553.7568	99.6779
0.0350	555.4270	99.6690
0.0360	557.1025	99.6602
0.0370	558.7832	99.6513
0.0380	560.4693	99.6425
0.0390	562.1608	99.6338
0.0400	563.8575	99.6251
0.0410	565.5597	99.6164
0.0420	567.2672	99.6077
0.0430	568.9801	99.5991
0.0440	570.6985	99.5905
0.0450	572.4223	99.5820
0.0460	574.1515	99.5734
0.0470	575.8862	99.5650
0.0480	577.6264	99.5565
0.0490	579.3721	99.5481
0.0500	581.1233	99.5397
0.0510	582.8800	99.5314
0.0520	584.6423	99.5231
0.0530	586.4102	99.5148
0.0540	588.1836	99.5066
0.0550	589.9627	99.4984
0.0560	591.7474	99.4902
0.0570	593.5377	99.4821
0.0580	595.3337	99.4740
0.0590	597.1354	99.4660
0.0600	598.9427	99.4580
0.0610	600.7558	99.4500
0.0620	602.5746	99.4420
0.0630	604.3991	99.4341
0.0640	606.2294	99.4263
0.0650	608.0655	99.4184
0.0660	609.9073	99.4106
0.0670	611.7550	99.4029
0.0680	613.6086	99.3952
0.0690	615.4679	99.3875
0.0700	617.3332	99.3798
0.0710	619.2043	99.3722
0.0720	621.0814	99.3647
0.0730	622.9644	99.3571
0.0740	624.8533	99.3496
0.0750	626.7482	99.3422
0.0760	628.6490	99.3348
0.0770	630.5559	99.3274
0.0780	632.4687	99.3201
0.0790	634.3877	99.3128
0.0800	636.3126	99.3055
