6.8000	0.4230	103.2885
6.9000	0.5430	101.2236
7.0000	0.7026	99.2003
7.1000	0.9161	97.2176
7.2000	1.2037	95.2751
7.3000	1.5933	93.3719
7.4000	2.1241	91.5074
7.5000	2.8515	89.6811
7.6000	3.8541	87.8926
7.7000	5.2436	86.1416
7.8000	7.1800	84.4278
7.9000	9.8931	82.7513
8.0000	13.7142	81.1127
8.1000	19.1236	79.5127
8.2000	26.8197	77.9528
8.3000	37.8221	76.4356
8.4000	53.6250	74.9647
8.5000	76.4251	73.5458
8.6000	109.4615	72.1873
8.7000	157.5220	70.9016
8.8000	227.6968	69.7069
8.9000	330.4940	68.6302
9.0000	481.4798	67.7113
9.1000	703.6556	67.0091
9.2000	1030.8236	66.6119
9.3000	1512.1568	66.6530
9.4000	2217.9335	67.3357
9.5000	3245.5497	68.9759
9.6000	4722.6656	72.0737
9.7000	6798.8983	77.4398
9.8000	9605.4897	86.4211
9.9000	13139.2949	101.2951
10.0000	16996.0027	125.8881
10.1000	19894.8352	166.1622
10.2000	19281.8569	228.9543
10.3000	12634.0194	312.6685
10.4000	2989.9334	385.4204
10.5000	-380.0260	400.7596
10.6000	77.4485	389.6984
10.7000	-11.5005	382.5081
10.8000	1.2943	374.7699
10.9000	-0.0956	367.2842
11.0000	0.0035	359.9378
11.1000	0.0000	352.7391
11.2000	0.0000	345.6843
11.3000	0.0000	338.7706
11.4000	0.0000	331.9952
11.5000	0.0000	325.3553
11.6000	0.0000	318.8482
11.7000	0.0000	312.4713
11.8000	0.0000	306.2218
11.9000	0.0000	300.0974
12.0000	0.0000	294.0954
12.1000	0.0000	288.2135
12.2000	0.0000	282.4493
12.3000	0.0000	276.8003
12.4000	0.0000	271.2643
12.5000	0.0000	265.8390
12.6000	0.0000	260.5222
12.7000	0.0000	255.3118
12.8000	0.0000	250.2055
12.9000	0.0000	245.2014
13.0000	0.0000	240.2974
13.1000	0.0000	235.4914
13.2000	0.0000	230.7816
13.3000	0.0000	226.1660
13.4000	0.0000	221.6427
13.5000	0.0000	217.2098
13.6000	0.0000	212.8656
13.7000	0.0000	208.6083
13.8000	0.0000	204.4361
13.9000	0.0000	200.3474
14.0000	0.0000	196.3405
14.1000	0.0000	192.4137
14.2000	0.0000	188.5654
14.3000	0.0000	184.7941
14.4000	0.0000	181.0982
14.5000	0.0000	177.4762
14.6000	0.0000	173.9267
14.7000	0.0000	170.4482
14.8000	0.0000	167.0392
14.9000	0.0000	163.6984
15.0000	0.0000	160.4245
15.1000	0.0000	157.2160
15.2000	0.0000	154.0716
15.3000	0.0000	150.9902
15.4000	0.0000	147.9704
15.5000	0.0000	145.0110
15.6000	0.0000	142.1108
15.7000	0.0000	139.2686
15.8000	0.0000	136.4832
15.9000	0.0000	133.7535
16.0000	0.0000	131.0785
16.1000	0.0000	128.4569
16.2000	0.0000	125.8878
16.3000	0.0000	123.3700
16.4000	0.0000	120.9026
16.5000	0.0000	118.4845
16.6000	0.0000	116.1149
16.7000	0.0000	113.7926
16.8000	0.0000	111.5167
16.9000	0.0000	109.2864
17.0000	0.0000	107.1006
17.1000	0.0000	104.9586
17.2000	0.0000	102.8595
17.3000	0.0000	100.8023
17.4000	0.0000	98.7862
17.5000	0.0000	96.8105
17.6000	0.0000	94.8743
17.7000	0.0000	92.9768
17.8000	0.0000	91.1173
17.9000	0.0000	89.2949
18.0000	0.0000	87.5090
18.1000	0.0000	85.7588
18.2000	0.0000	84.0437
18.3000	0.0000	82.3628
18.4000	0.0000	80.7155
18.5000	0.0000	79.1012
18.6000	0.0000	77.5192
18.7000	0.0000	75.9688
18.8000	0.0000	74.4494
18.9000	0.0000	72.9605
19.0000	0.0000	71.5012
19.1000	0.0000	70.0712
19.2000	0.0000	68.6698
19.3000	0.0000	67.2964
19.4000	0.0000	65.9505
19.5000	0.0000	64.6315
19.6000	0.0000	63.3388
19.7000	0.0000	62.0721
19.8000	0.0000	60.8306
19.9000	0.0000	59.6140
20.0000	0.0000	58.4217
20.1000	0.0000	57.2533
20.2000	0.0000	56.1082
20.3000	0.0000	54.9861
20.4000	0.0000	53.8863
20.5000	0.0000	52.8086
20.6000	0.0000	51.7524
20.7000	0.0000	50.7174
20.8000	0.0000	49.7030
20.9000	0.0000	48.7090
21.0000	0.0000	47.7348
21.1000	0.0000	46.7801
21.2000	0.0000	45.8445
21.3000	0.0000	44.9276
21.4000	0.0000	44.0291
21.5000	0.0000	43.1485
21.6000	0.0000	42.2855
21.7000	0.0000	41.4398
21.8000	0.0000	40.6110
21.9000	0.0000	39.7988
22.0000	0.0000	39.0028
22.1000	0.0000	38.2228
22.2000	0.0000	37.4583
22.3000	0.0000	36.7091
22.4000	0.0000	35.9749
22.5000	0.0000	35.2554
22.6000	0.0000	34.5503
22.7000	0.0000	33.8593
22.8000	0.0000	33.1821
22.9000	0.0000	32.5185
23.0000	0.0000	31.8681
23.1000	0.0000	31.2308
23.2000	0.0000	30.6062
23.3000	0.0000	29.9940
23.4000	0.0000	29.3942
23.5000	0.0000	28.8063
23.6000	0.0000	28.2301
23.7000	0.0000	27.6655
23.8000	0.0000	27.1122
23.9000	0.0000	26.5700
24.0000	0.0000	26.0386
24.1000	0.0000	25.5178
24.2000	0.0000	25.0075
24.3000	0.0000	24.5073
24.4000	0.0000	24.0172
24.5000	0.0000	23.5368
24.6000	0.0001	23.0661
24.7000	0.0001	22.6048
24.8000	0.0002	22.1527
24.9000	0.0003	21.7096
25.0000	0.0005	21.2754
25.1000	0.0009	20.8499
25.2000	0.0015	20.4329
25.3000	0.0026	20.0243
25.4000	0.0044	19.6238
25.5000	0.0074	19.2313
25.6000	0.0127	18.8467
25.7000	0.0216	18.4697
25.8000	0.0370	18.1004
25.9000	0.0632	17.7384
26.0000	0.1081	17.3836
26.1000	0.1852	17.0360
26.2000	0.3176	16.6953
26.3000	0.5451	16.3615
26.4000	0.9366	16.0345
26.5000	1.6108	15.7141
26.6000	2.7729	15.4003
26.7000	4.7777	15.0932
26.8000	8.2393	14.7927
26.9000	14.2213	14.4993
27.0000	24.5674	14.2135
27.1000	42.4753	13.9362
27.2000	73.4958	13.6693
27.3000	127.2693	13.4160
27.4000	220.5475	13.1818
27.5000	382.4494	12.9763
27.6000	663.5950	12.8161
27.7000	1151.9476	12.7298
27.8000	2000.1852	12.7685
27.9000	3472.6363	13.0239
28.0000	6024.6084	13.6680
28.1000	10432.5731	15.0415
28.2000	17994.0220	17.8791
28.3000	30780.6512	23.9559
28.4000	51718.2793	38.2244
28.5000	83208.4104	76.9978
28.6000	117740.7958	203.5953
28.7000	92076.0911	678.9527
28.8000	-146839.5998	1915.6799
28.9000	1142177.0873	-3748.5871
29.0000	23463670.4788	-89304.6223
29.1000	10519305754.7569	-41995803.1214
29.2000	2208852402004356.0000	-8835375024903.0488
29.3000	97580196735807927875534848.0000	-390320786935986616532992.0000
29.4000	190437895896444741179201842961543360768752222208.0000	-761751583585779019225783181660037707433246720.0000
29.5000	725331843869302690203511416919639372971258849855231645985465477213556385872856197401411584.0000	-2901327375477210873892257813495154585216075446967711596900831308893838863274221672333312.0000
29.6000	10522125674616851297697397838623518489008462322990254106860595415952074717303209931135684627502463183697719143078384386661205846759899508505762362783138869375808090693114527744.0000	-42088502698467399094849269158512647052105939707683839492183835136553095326929287967780391652891278449957915664941892726805698871404596097058724107384175771937495240262287360.0000
29.7000	inf	-inf
29.8000	inf	-nan
29.9000	-nan	-nan
30.0000	-nan	-nan
30.1000	-nan	-nan
30.2000	-nan	-nan
30.3000	-nan	-nan
30.4000	-nan	-nan
30.5000	-nan	-nan
30.6000	-nan	-nan
30.7000	-nan	-nan
30.8000	-nan	-nan
30.9000	-nan	-nan
31.0000	-nan	-nan
31.1000	-nan	-nan
31.2000	-nan	-nan
31.3000	-nan	-nan
31.4000	-nan	-nan
31.5000	-nan	-nan
31.6000	-nan	-nan
31.7000	-nan	-nan
31.8000	-nan	-nan
31.9000	-nan	-nan
32.0000	-nan	-nan
32.1000	-nan	-nan
32.2000	-nan	-nan
32.3000	-nan	-nan
32.4000	-nan	-nan
32.5000	-nan	-nan
32.6000	-nan	-nan
32.7000	-nan	-nan
32.8000	-nan	-nan
32.9000	-nan	-nan
33.0000	-nan	-nan
33.1000	-nan	-nan
33.2000	-nan	-nan
33.3000	-nan	-nan
33.4000	-nan	-nan
33.5000	-nan	-nan
33.6000	-nan	-nan
33.7000	-nan	-nan
33.8000	-nan	-nan
33.9000	-nan	-nan
34.0000	-nan	-nan
34.1000	-nan	-nan
34.2000	-nan	-nan
34.3000	-nan	-nan
34.4000	-nan	-nan
34.5000	-nan	-nan
34.6000	-nan	-nan
34.7000	-nan	-nan
34.8000	-nan	-nan
34.9000	-nan	-nan
35.0000	-nan	-nan
35.1000	-nan	-nan
35.2000	-nan	-nan
35.3000	-nan	-nan
35.4000	-nan	-nan
35.5000	-nan	-nan
35.6000	-nan	-nan
35.7000	-nan	-nan
35.8000	-nan	-nan
35.9000	-nan	-nan
36.0000	-nan	-nan
36.1000	-nan	-nan
36.2000	-nan	-nan
36.3000	-nan	-nan
36.4000	-nan	-nan
36.5000	-nan	-nan
36.6000	-nan	-nan
36.7000	-nan	-nan
36.8000	-nan	-nan
36.9000	-nan	-nan
37.0000	-nan	-nan
37.1000	-nan	-nan
37.2000	-nan	-nan
37.3000	-nan	-nan
37.4000	-nan	-nan
37.5000	-nan	-nan
37.6000	-nan	-nan
37.7000	-nan	-nan
37.8000	-nan	-nan
37.9000	-nan	-nan
38.0000	-nan	-nan
38.1000	-nan	-nan
38.2000	-nan	-nan
38.3000	-nan	-nan
38.4000	-nan	-nan
38.5000	-nan	-nan
38.6000	-nan	-nan
38.7000	-nan	-nan
38.8000	-nan	-nan
38.9000	-nan	-nan
39.0000	-nan	-nan
39.1000	-nan	-nan
39.2000	-nan	-nan
39.3000	-nan	-nan
39.4000	-nan	-nan
39.5000	-nan	-nan
39.6000	-nan	-nan
39.7000	-nan	-nan
39.8000	-nan	-nan
39.9000	-nan	-nan
40.0000	-nan	-nan
40.1000	-nan	-nan
40.2000	-nan	-nan
40.3000	-nan	-nan
40.4000	-nan	-nan
40.5000	-nan	-nan
40.6000	-nan	-nan
40.7000	-nan	-nan
40.8000	-nan	-nan
40.9000	-nan	-nan
41.0000	-nan	-nan
41.1000	-nan	-nan
41.2000	-nan	-nan
41.3000	-nan	-nan
41.4000	-nan	-nan
41.5000	-nan	-nan
41.6000	-nan	-nan
41.7000	-nan	-nan
41.8000	-nan	-nan
41.9000	-nan	-nan
42.0000	-nan	-nan
42.1000	-nan	-nan
42.2000	-nan	-nan
42.3000	-nan	-nan
42.4000	-nan	-nan
42.5000	-nan	-nan
42.6000	-nan	-nan
42.7000	-nan	-nan
42.8000	-nan	-nan
42.9000	-nan	-nan
43.0000	-nan	-nan
43.1000	-nan	-nan
43.2000	-nan	-nan
43.3000	-nan	-nan
43.4000	-nan	-nan
43.5000	-nan	-nan
43.6000	-nan	-nan
43.7000	-nan	-nan
43.8000	-nan	-nan
43.9000	-nan	-nan
44.0000	-nan	-nan
44.1000	-nan	-nan
44.2000	-nan	-nan
44.3000	-nan	-nan
44.4000	-nan	-nan
44.5000	-nan	-nan
44.6000	-nan	-nan
44.7000	-nan	-nan
44.8000	-nan	-nan
44.9000	-nan	-nan
45.0000	-nan	-nan
45.1000	-nan	-nan
45.2000	-nan	-nan
45.3000	-nan	-nan
45.4000	-nan	-nan
45.5000	-nan	-nan
45.6000	-nan	-nan
45.7000	-nan	-nan
45.8000	-nan	-nan
45.9000	-nan	-nan
46.0000	-nan	-nan
46.1000	-nan	-nan
46.2000	-nan	-nan
46.3000	-nan	-nan
46.4000	-nan	-nan
46.5000	-nan	-nan
46.6000	-nan	-nan
46.7000	-nan	-nan
46.8000	-nan	-nan
46.9000	-nan	-nan
47.0000	-nan	-nan
47.1000	-nan	-nan
47.2000	-nan	-nan
47.3000	-nan	-nan
47.4000	-nan	-nan
47.5000	-nan	-nan
47.6000	-nan	-nan
47.7000	-nan	-nan
47.8000	-nan	-nan
47.9000	-nan	-nan
48.0000	-nan	-nan
48.1000	-nan	-nan
48.2000	-nan	-nan
48.3000	-nan	-nan
48.4000	-nan	-nan
48.5000	-nan	-nan
48.6000	-nan	-nan
48.7000	-nan	-nan
48.8000	-nan	-nan
48.9000	-nan	-nan
49.0000	-nan	-nan
49.1000	-nan	-nan
49.2000	-nan	-nan
49.3000	-nan	-nan
49.4000	-nan	-nan
49.5000	-nan	-nan
49.6000	-nan	-nan
49.7000	-nan	-nan
49.8000	-nan	-nan
49.9000	-nan	-nan
50.0000	-nan	-nan
50.1000	-nan	-nan
50.2000	-nan	-nan
50.3000	-nan	-nan
50.4000	-nan	-nan
50.5000	-nan	-nan
50.6000	-nan	-nan
50.7000	-nan	-nan
50.8000	-nan	-nan
50.9000	-nan	-nan
51.0000	-nan	-nan
51.1000	-nan	-nan
51.2000	-nan	-nan
51.3000	-nan	-nan
51.4000	-nan	-nan
51.5000	-nan	-nan
51.6000	-nan	-nan
51.7000	-nan	-nan
51.8000	-nan	-nan
51.9000	-nan	-nan
52.0000	-nan	-nan
52.1000	-nan	-nan
52.2000	-nan	-nan
52.3000	-nan	-nan
52.4000	-nan	-nan
52.5000	-nan	-nan
52.6000	-nan	-nan
52.7000	-nan	-nan
52.8000	-nan	-nan
52.9000	-nan	-nan
53.0000	-nan	-nan
53.1000	-nan	-nan
53.2000	-nan	-nan
53.3000	-nan	-nan
53.4000	-nan	-nan
53.5000	-nan	-nan
53.6000	-nan	-nan
53.7000	-nan	-nan
53.8000	-nan	-nan
53.9000	-nan	-nan
54.0000	-nan	-nan
54.1000	-nan	-nan
54.2000	-nan	-nan
54.3000	-nan	-nan
54.4000	-nan	-nan
54.5000	-nan	-nan
54.6000	-nan	-nan
54.7000	-nan	-nan
54.8000	-nan	-nan
54.9000	-nan	-nan
55.0000	-nan	-nan
55.1000	-nan	-nan
55.2000	-nan	-nan
55.3000	-nan	-nan
55.4000	-nan	-nan
55.5000	-nan	-nan
55.6000	-nan	-nan
55.7000	-nan	-nan
55.8000	-nan	-nan
55.9000	-nan	-nan
56.0000	-nan	-nan
56.1000	-nan	-nan
56.2000	-nan	-nan
56.3000	-nan	-nan
56.4000	-nan	-nan
56.5000	-nan	-nan
56.6000	-nan	-nan
56.7000	-nan	-nan
56.8000	-nan	-nan
56.9000	-nan	-nan
57.0000	-nan	-nan
57.1000	-nan	-nan
57.2000	-nan	-nan
57.3000	-nan	-nan
57.4000	-nan	-nan
57.5000	-nan	-nan
57.6000	-nan	-nan
57.7000	-nan	-nan
57.8000	-nan	-nan
57.9000	-nan	-nan
58.0000	-nan	-nan
58.1000	-nan	-nan
58.2000	-nan	-nan
58.3000	-nan	-nan
58.4000	-nan	-nan
58.5000	-nan	-nan
58.6000	-nan	-nan
58.7000	-nan	-nan
58.8000	-nan	-nan
58.9000	-nan	-nan
59.0000	-nan	-nan
59.1000	-nan	-nan
59.2000	-nan	-nan
59.3000	-nan	-nan
59.4000	-nan	-nan
59.5000	-nan	-nan
59.6000	-nan	-nan
59.7000	-nan	-nan
59.8000	-nan	-nan
59.9000	-nan	-nan
60.0000	-nan	-nan
60.1000	-nan	-nan
60.2000	-nan	-nan
60.3000	-nan	-nan
60.4000	-nan	-nan
60.5000	-nan	-nan
60.6000	-nan	-nan
60.7000	-nan	-nan
60.8000	-nan	-nan
60.9000	-nan	-nan
61.0000	-nan	-nan
61.1000	-nan	-nan
61.2000	-nan	-nan
61.3000	-nan	-nan
61.4000	-nan	-nan
61.5000	-nan	-nan
61.6000	-nan	-nan
61.7000	-nan	-nan
61.8000	-nan	-nan
61.9000	-nan	-nan
62.0000	-nan	-nan
62.1000	-nan	-nan
62.2000	-nan	-nan
62.3000	-nan	-nan
62.4000	-nan	-nan
62.5000	-nan	-nan
62.6000	-nan	-nan
62.7000	-nan	-nan
62.8000	-nan	-nan
62.9000	-nan	-nan
63.0000	-nan	-nan
63.1000	-nan	-nan
63.2000	-nan	-nan
63.3000	-nan	-nan
63.4000	-nan	-nan
63.5000	-nan	-nan
63.6000	-nan	-nan
63.7000	-nan	-nan
63.8000	-nan	-nan
63.9000	-nan	-nan
64.0000	-nan	-nan
64.1000	-nan	-nan
64.2000	-nan	-nan
64.3000	-nan	-nan
64.4000	-nan	-nan
64.5000	-nan	-nan
64.6000	-nan	-nan
64.7000	-nan	-nan
64.8000	-nan	-nan
64.9000	-nan	-nan
65.0000	-nan	-nan
65.1000	-nan	-nan
65.2000	-nan	-nan
65.3000	-nan	-nan
65.4000	-nan	-nan
65.5000	-nan	-nan
65.6000	-nan	-nan
65.7000	-nan	-nan
65.8000	-nan	-nan
65.9000	-nan	-nan
66.0000	-nan	-nan
66.1000	-nan	-nan
66.2000	-nan	-nan
66.3000	-nan	-nan
66.4000	-nan	-nan
66.5000	-nan	-nan
66.6000	-nan	-nan
66.7000	-nan	-nan
66.8000	-nan	-nan
66.9000	-nan	-nan
67.0000	-nan	-nan
67.1000	-nan	-nan
67.2000	-nan	-nan
67.3000	-nan	-nan
67.4000	-nan	-nan
67.5000	-nan	-nan
67.6000	-nan	-nan
67.7000	-nan	-nan
67.8000	-nan	-nan
67.9000	-nan	-nan
68.0000	-nan	-nan
68.1000	-nan	-nan
68.2000	-nan	-nan
68.3000	-nan	-nan
68.4000	-nan	-nan
68.5000	-nan	-nan
68.6000	-nan	-nan
68.7000	-nan	-nan
68.8000	-nan	-nan
68.9000	-nan	-nan
69.0000	-nan	-nan
69.1000	-nan	-nan
69.2000	-nan	-nan
69.3000	-nan	-nan
69.4000	-nan	-nan
69.5000	-nan	-nan
69.6000	-nan	-nan
69.7000	-nan	-nan
69.8000	-nan	-nan
69.9000	-nan	-nan
70.0000	-nan	-nan
70.1000	-nan	-nan
70.2000	-nan	-nan
70.3000	-nan	-nan
70.4000	-nan	-nan
70.5000	-nan	-nan
70.6000	-nan	-nan
70.7000	-nan	-nan
70.8000	-nan	-nan
70.9000	-nan	-nan
71.0000	-nan	-nan
71.1000	-nan	-nan
71.2000	-nan	-nan
71.3000	-nan	-nan
71.4000	-nan	-nan
71.5000	-nan	-nan
71.6000	-nan	-nan
71.7000	-nan	-nan
71.8000	-nan	-nan
71.9000	-nan	-nan
72.0000	-nan	-nan
72.1000	-nan	-nan
72.2000	-nan	-nan
72.3000	-nan	-nan
72.4000	-nan	-nan
72.5000	-nan	-nan
72.6000	-nan	-nan
72.7000	-nan	-nan
72.8000	-nan	-nan
72.9000	-nan	-nan
73.0000	-nan	-nan
73.1000	-nan	-nan
73.2000	-nan	-nan
73.3000	-nan	-nan
73.4000	-nan	-nan
73.5000	-nan	-nan
73.6000	-nan	-nan
73.7000	-nan	-nan
73.8000	-nan	-nan
73.9000	-nan	-nan
74.0000	-nan	-nan
74.1000	-nan	-nan
74.2000	-nan	-nan
74.3000	-nan	-nan
74.4000	-nan	-nan
74.5000	-nan	-nan
74.6000	-nan	-nan
74.7000	-nan	-nan
74.8000	-nan	-nan
74.9000	-nan	-nan
75.0000	-nan	-nan
75.1000	-nan	-nan
75.2000	-nan	-nan
75.3000	-nan	-nan
75.4000	-nan	-nan
75.5000	-nan	-nan
75.6000	-nan	-nan
75.7000	-nan	-nan
75.8000	-nan	-nan
75.9000	-nan	-nan
76.0000	-nan	-nan
76.1000	-nan	-nan
76.2000	-nan	-nan
76.3000	-nan	-nan
76.4000	-nan	-nan
76.5000	-nan	-nan
76.6000	-nan	-nan
76.7000	-nan	-nan
76.8000	-nan	-nan
76.9000	-nan	-nan
77.0000	-nan	-nan
77.1000	-nan	-nan
77.2000	-nan	-nan
77.3000	-nan	-nan
77.4000	-nan	-nan
77.5000	-nan	-nan
77.6000	-nan	-nan
77.7000	-nan	-nan
77.8000	-nan	-nan
77.9000	-nan	-nan
78.0000	-nan	-nan
78.1000	-nan	-nan
78.2000	-nan	-nan
78.3000	-nan	-nan
78.4000	-nan	-nan
78.5000	-nan	-nan
78.6000	-nan	-nan
78.7000	-nan	-nan
78.8000	-nan	-nan
78.9000	-nan	-nan
79.0000	-nan	-nan
79.1000	-nan	-nan
79.2000	-nan	-nan
79.3000	-nan	-nan
79.4000	-nan	-nan
79.5000	-nan	-nan
79.6000	-nan	-nan
79.7000	-nan	-nan
79.8000	-nan	-nan
79.9000	-nan	-nan
80.0000	-nan	-nan
80.1000	-nan	-nan
80.2000	-nan	-nan
80.3000	-nan	-nan
80.4000	-nan	-nan
80.5000	-nan	-nan
80.6000	-nan	-nan
80.7000	-nan	-nan
80.8000	-nan	-nan
80.9000	-nan	-nan
81.0000	-nan	-nan
81.1000	-nan	-nan
81.2000	-nan	-nan
81.3000	-nan	-nan
81.4000	-nan	-nan
81.5000	-nan	-nan
81.6000	-nan	-nan
81.7000	-nan	-nan
81.8000	-nan	-nan
81.9000	-nan	-nan
82.0000	-nan	-nan
82.1000	-nan	-nan
82.2000	-nan	-nan
82.3000	-nan	-nan
82.4000	-nan	-nan
82.5000	-nan	-nan
82.6000	-nan	-nan
82.7000	-nan	-nan
82.8000	-nan	-nan
82.9000	-nan	-nan
83.0000	-nan	-nan
83.1000	-nan	-nan
83.2000	-nan	-nan
83.3000	-nan	-nan
83.4000	-nan	-nan
83.5000	-nan	-nan
83.6000	-nan	-nan
83.7000	-nan	-nan
83.8000	-nan	-nan
83.9000	-nan	-nan
84.0000	-nan	-nan
84.1000	-nan	-nan
84.2000	-nan	-nan
84.3000	-nan	-nan
84.4000	-nan	-nan
84.5000	-nan	-nan
84.6000	-nan	-nan
84.7000	-nan	-nan
84.8000	-nan	-nan
84.9000	-nan	-nan
85.0000	-nan	-nan
85.1000	-nan	-nan
85.2000	-nan	-nan
85.3000	-nan	-nan
85.4000	-nan	-nan
85.5000	-nan	-nan
85.6000	-nan	-nan
85.7000	-nan	-nan
85.8000	-nan	-nan
85.9000	-nan	-nan
86.0000	-nan	-nan
86.1000	-nan	-nan
86.2000	-nan	-nan
86.3000	-nan	-nan
86.4000	-nan	-nan
86.5000	-nan	-nan
86.6000	-nan	-nan
86.7000	-nan	-nan
86.8000	-nan	-nan
86.9000	-nan	-nan
87.0000	-nan	-nan
87.1000	-nan	-nan
87.2000	-nan	-nan
87.3000	-nan	-nan
87.4000	-nan	-nan
87.5000	-nan	-nan
87.6000	-nan	-nan
87.7000	-nan	-nan
87.8000	-nan	-nan
87.9000	-nan	-nan
88.0000	-nan	-nan
88.1000	-nan	-nan
88.2000	-nan	-nan
88.3000	-nan	-nan
88.4000	-nan	-nan
88.5000	-nan	-nan
88.6000	-nan	-nan
88.7000	-nan	-nan
88.8000	-nan	-nan
88.9000	-nan	-nan
89.0000	-nan	-nan
89.1000	-nan	-nan
89.2000	-nan	-nan
89.3000	-nan	-nan
89.4000	-nan	-nan
89.5000	-nan	-nan
89.6000	-nan	-nan
89.7000	-nan	-nan
89.8000	-nan	-nan
89.9000	-nan	-nan
90.0000	-nan	-nan
90.1000	-nan	-nan
90.2000	-nan	-nan
90.3000	-nan	-nan
90.4000	-nan	-nan
90.5000	-nan	-nan
90.6000	-nan	-nan
90.7000	-nan	-nan
90.8000	-nan	-nan
90.9000	-nan	-nan
91.0000	-nan	-nan
91.1000	-nan	-nan
91.2000	-nan	-nan
91.3000	-nan	-nan
91.4000	-nan	-nan
91.5000	-nan	-nan
91.6000	-nan	-nan
91.7000	-nan	-nan
91.8000	-nan	-nan
91.9000	-nan	-nan
92.0000	-nan	-nan
92.1000	-nan	-nan
92.2000	-nan	-nan
92.3000	-nan	-nan
92.4000	-nan	-nan
92.5000	-nan	-nan
92.6000	-nan	-nan
92.7000	-nan	-nan
92.8000	-nan	-nan
92.9000	-nan	-nan
93.0000	-nan	-nan
93.1000	-nan	-nan
93.2000	-nan	-nan
93.3000	-nan	-nan
93.4000	-nan	-nan
93.5000	-nan	-nan
93.6000	-nan	-nan
93.7000	-nan	-nan
93.8000	-nan	-nan
93.9000	-nan	-nan
94.0000	-nan	-nan
94.1000	-nan	-nan
94.2000	-nan	-nan
94.3000	-nan	-nan
94.4000	-nan	-nan
94.5000	-nan	-nan
94.6000	-nan	-nan
94.7000	-nan	-nan
94.8000	-nan	-nan
94.9000	-nan	-nan
95.0000	-nan	-nan
95.1000	-nan	-nan
95.2000	-nan	-nan
95.3000	-nan	-nan
95.4000	-nan	-nan
95.5000	-nan	-nan
95.6000	-nan	-nan
95.7000	-nan	-nan
95.8000	-nan	-nan
95.9000	-nan	-nan
96.0000	-nan	-nan
96.1000	-nan	-nan
96.2000	-nan	-nan
96.3000	-nan	-nan
96.4000	-nan	-nan
96.5000	-nan	-nan
96.6000	-nan	-nan
96.7000	-nan	-nan
96.8000	-nan	-nan
96.9000	-nan	-nan
97.0000	-nan	-nan
97.1000	-nan	-nan
97.2000	-nan	-nan
97.3000	-nan	-nan
97.4000	-nan	-nan
97.5000	-nan	-nan
97.6000	-nan	-nan
97.7000	-nan	-nan
97.8000	-nan	-nan
97.9000	-nan	-nan
98.0000	-nan	-nan
98.1000	-nan	-nan
98.2000	-nan	-nan
98.3000	-nan	-nan
98.4000	-nan	-nan
98.5000	-nan	-nan
98.6000	-nan	-nan
98.7000	-nan	-nan
98.8000	-nan	-nan
98.9000	-nan	-nan
99.0000	-nan	-nan
99.1000	-nan	-nan
99.2000	-nan	-nan
99.3000	-nan	-nan
99.4000	-nan	-nan
99.5000	-nan	-nan
99.6000	-nan	-nan
99.7000	-nan	-nan
99.8000	-nan	-nan
99.9000	-nan	-nan
100.0000	-nan	-nan
