10
0	6.24305	10	100000
1	6.23945	10	100000
2	6.23576	10	100000
3	6.22598	10	100000
4	6.2296	10	100000
5	6.2324	10	100000
6	6.22906	10	100000
7	6.22807	10	100000
8	6.23727	10	100000
9	6.2271	10	100000
10	6.2284	10	100000
11	6.23746	10	100000
12	6.23797	10	100000
13	6.23057	10	100000
14	6.23712	10	100000
15	6.24119	10	100000
16	6.24786	10	100000
17	6.23959	10	100000
18	6.2301	10	100000
19	6.23343	10	100000
20	6.24589	10	100000
21	6.2408	10	100000
22	6.23156	10	100000
23	6.22493	10	100000
24	6.2363	10	100000
25	6.22712	10	100000
26	6.23655	10	100000
27	6.23831	10	100000
28	6.23317	10	100000
29	6.23926	10	100000
30	6.22664	10	100000
31	6.22288	10	100000
32	6.22474	10	100000
33	6.22934	10	100000
34	6.23567	10	100000
35	6.24338	10	100000
36	6.23951	10	100000
37	6.2438	10	100000
38	6.23261	10	100000
39	6.24689	10	100000
40	6.23325	10	100000
41	6.22348	10	100000
42	6.24487	10	100000
43	6.25269	10	100000
44	6.23404	10	100000
45	6.24307	10	100000
46	6.2358	10	100000
47	6.24565	10	100000
48	6.23344	10	100000
49	6.24707	10	100000
50	6.23493	10	100000
51	6.23516	10	100000
52	6.23812	10	100000
53	6.21807	10	100000
54	6.22989	10	100000
55	6.22094	10	100000
56	6.22893	10	100000
57	6.24664	10	100000
58	6.2248	10	100000
59	6.23466	10	100000
60	6.23613	10	100000
61	6.25299	10	100000
62	6.23771	10	100000
63	6.2504	10	100000
64	6.23788	10	100000
65	6.22791	10	100000
66	6.23071	10	100000
67	6.2275	10	100000
68	6.23836	10	100000
69	6.24221	10	100000
70	6.23074	10	100000
71	6.22144	10	100000
72	6.2385	10	100000
73	6.22352	10	100000
74	6.23446	10	100000
75	6.2403	10	100000
76	6.23321	10	100000
77	6.24685	10	100000
78	6.24102	10	100000
79	6.23044	10	100000
80	6.23324	10	100000
81	6.23749	10	100000
82	6.23904	10	100000
83	6.24518	10	100000
84	6.22507	10	100000
85	6.24066	10	100000
86	6.22699	10	100000
87	6.23688	10	100000
88	6.24075	10	100000
89	6.23001	10	100000
90	6.22506	10	100000
91	6.23837	10	100000
92	6.2289	10	100000
93	6.24235	10	100000
94	6.24378	10	100000
95	6.23556	10	100000
96	6.25736	10	100000
97	6.23515	10	100000
98	6.23888	10	100000
99	6.23112	10	100000
Med: 	6.2355	10	100000
0.377441	0.177658	0.124783	0.0787026	0.241415
