5	50	0.434
5	50	0.490
5	50	0.657
5	50	0.661
5	50	0.929
5	50	0.570
5	50	0.344
5	50	0.445
5	50	0.822
5	50	0.801
5	50	0.518
5	50	0.575
5	50	0.629
5	50	0.631
5	50	0.645
5	50	0.666
5	50	0.822
5	50	0.982
5	50	0.636
5	50	0.578
5	50	0.432
5	50	0.510
5	50	0.782
5	50	0.534
5	50	0.570
5	50	0.516
5	50	0.703
5	50	0.648
5	50	0.618
5	50	0.593
5	50	0.723
5	50	0.823
5	50	0.770
5	50	0.820
5	50	0.548
5	50	0.588
5	50	0.890
5	50	0.330
5	50	0.594
5	50	0.651
5	50	0.672
5	50	0.815
5	50	0.446
5	50	0.844
5	50	0.568
5	50	0.751
5	50	0.994
5	50	0.492
5	50	0.516
5	50	0.865
5	50	0.526
5	50	0.661
5	50	0.628
5	50	0.339
5	50	0.453
5	50	0.810
5	50	0.425
5	50	0.775
5	50	0.684
5	50	0.779
5	50	0.405
5	50	0.567
5	50	0.596
5	50	0.445
5	50	0.671
5	50	0.588
5	50	0.445
5	50	0.534
5	50	0.790
5	50	0.636
5	50	0.598
5	50	0.833
5	50	0.747
5	50	0.553
5	50	0.620
5	50	0.428
5	50	0.525
5	50	0.548
5	50	0.560
5	50	0.398
5	50	0.685
5	50	0.456
5	50	0.474
5	50	0.683
5	50	0.614
5	50	0.444
5	50	0.545
5	50	0.663
5	50	0.770
5	50	0.605
5	50	0.734
5	50	0.663
5	50	0.634
5	50	0.424
5	50	0.696
5	50	0.457
5	50	0.533
5	50	0.774
5	50	0.773
5	50	0.563
