7	500	0.322
7	500	0.358
7	500	0.333
7	500	0.354
7	500	0.343
7	500	0.337
7	500	0.344
7	500	0.457
7	500	0.361
7	500	0.335
7	500	0.347
7	500	0.328
7	500	0.342
7	500	0.334
7	500	0.421
7	500	0.275
7	500	0.322
7	500	0.316
7	500	0.334
7	500	0.383
7	500	0.337
7	500	0.316
7	500	0.353
7	500	0.403
7	500	0.349
7	500	0.390
7	500	0.339
7	500	0.306
7	500	0.356
7	500	0.334
7	500	0.393
7	500	0.365
7	500	0.356
7	500	0.339
7	500	0.405
7	500	0.325
7	500	0.376
7	500	0.381
7	500	0.344
7	500	0.343
7	500	0.395
7	500	0.370
7	500	0.293
7	500	0.319
7	500	0.326
7	500	0.328
7	500	0.415
7	500	0.365
7	500	0.307
7	500	0.379
7	500	0.420
7	500	0.336
7	500	0.387
7	500	0.340
7	500	0.281
7	500	0.334
7	500	0.274
7	500	0.316
7	500	0.312
7	500	0.363
7	500	0.371
7	500	0.340
7	500	0.316
7	500	0.385
7	500	0.339
7	500	0.323
7	500	0.276
7	500	0.328
7	500	0.385
7	500	0.307
7	500	0.330
7	500	0.309
7	500	0.350
7	500	0.339
7	500	0.351
7	500	0.330
7	500	0.321
7	500	0.392
7	500	0.329
7	500	0.428
7	500	0.349
7	500	0.389
7	500	0.423
7	500	0.453
7	500	0.364
7	500	0.409
7	500	0.349
7	500	0.395
7	500	0.337
7	500	0.400
7	500	0.454
7	500	0.278
7	500	0.394
7	500	0.399
7	500	0.360
7	500	0.350
7	500	0.338
7	500	0.356
7	500	0.325
7	500	0.397
