0.0000	450.0000	90.0000
0.1000	472.5000	89.8200
0.2000	496.5503	89.7212
0.3000	522.0700	89.7088
0.4000	548.9335	89.7880
0.5000	576.9621	89.9638
0.6000	605.9147	90.2407
0.7000	635.4812	90.6230
0.8000	665.2757	91.1141
0.9000	694.8334	91.7165
1.0000	723.6117	92.4313
1.1000	750.9958	93.2580
1.2000	776.3119	94.1943
1.3000	798.8470	95.2354
1.4000	817.8780	96.3738
1.5000	832.7068	97.5992
1.6000	842.7025	98.8981
1.7000	847.3454	100.2538
1.8000	846.2700	101.6467
1.9000	839.3022	103.0546
2.0000	826.4835	104.4533
2.1000	808.0807	105.8174
2.2000	784.5762	107.1214
2.3000	756.6399	108.3407
2.4000	725.0852	109.4529
2.5000	690.8144	110.4384
2.6000	654.7595	111.2813
2.7000	617.8268	111.9702
2.8000	580.8493	112.4979
2.9000	544.5523	112.8617
3.0000	509.5329	113.0628
3.1000	476.2532	113.1060
3.2000	445.0444	112.9985
3.3000	416.1198	112.7501
3.4000	389.5919	112.3718
3.5000	365.4921	111.8756
3.6000	343.7900	111.2736
3.7000	324.4112	110.5783
3.8000	307.2525	109.8017
3.9000	292.1945	108.9551
4.0000	279.1113	108.0495
4.1000	267.8778	107.0948
4.2000	258.3751	106.1004
4.3000	250.4941	105.0750
4.4000	244.1379	104.0263
4.5000	239.2230	102.9616
4.6000	235.6805	101.8876
4.7000	233.4561	100.8104
4.8000	232.5102	99.7356
4.9000	232.8175	98.6685
5.0000	234.3676	97.6140
5.1000	237.1636	96.5768
5.2000	241.2229	95.5614
5.3000	246.5763	94.5723
5.4000	253.2681	93.6136
5.5000	261.3555	92.6897
5.6000	270.9084	91.8049
5.7000	282.0090	90.9636
5.8000	294.7507	90.1705
5.9000	309.2370	89.4302
6.0000	325.5799	88.7478
6.1000	343.8974	88.1286
6.2000	364.3102	87.5783
6.3000	386.9369	87.1030
6.4000	411.8886	86.7090
6.5000	439.2606	86.4034
6.6000	469.1228	86.1935
6.7000	501.5075	86.0871
6.8000	536.3947	86.0922
6.9000	573.6949	86.2176
7.0000	613.2294	86.4717
7.1000	654.7091	86.8634
7.2000	697.7124	87.4009
7.3000	741.6651	88.0921
7.4000	785.8233	88.9437
7.5000	829.2649	89.9606
7.6000	870.8916	91.1454
7.7000	909.4486	92.4976
7.8000	943.5638	94.0125
7.9000	971.8116	95.6805
8.0000	992.8001	97.4863
8.1000	1005.2782	99.4079
8.2000	1008.2542	101.4171
8.3000	1001.1104	103.4789
8.4000	983.6966	105.5531
8.5000	956.3839	107.5953
8.6000	920.0637	109.5595
8.7000	876.0870	111.4004
8.8000	826.1485	113.0762
8.9000	772.1340	114.5514
9.0000	715.9558	115.7983
9.1000	659.4013	116.7986
9.2000	604.0161	117.5433
9.3000	551.0338	118.0324
9.4000	501.3515	118.2733
9.5000	455.5446	118.2797
9.6000	413.9084	118.0694
9.7000	376.5130	117.6628
9.8000	343.2616	117.0816
9.9000	313.9443	116.3476
10.0000	288.2831	115.4817
10.1000	265.9676	114.5037
10.2000	246.6800	113.4318
10.3000	230.1132	112.2824
10.4000	215.9814	111.0703
10.5000	204.0265	109.8084
10.6000	194.0206	108.5084
10.7000	185.7666	107.1804
10.8000	179.0972	105.8332
10.9000	173.8737	104.4747
11.0000	169.9835	103.1118
11.1000	167.3387	101.7507
11.2000	165.8739	100.3967
11.3000	165.5449	99.0549
11.4000	166.3271	97.7298
11.5000	168.2151	96.4254
11.6000	171.2216	95.1457
11.7000	175.3775	93.8944
11.8000	180.7314	92.6752
11.9000	187.3505	91.4917
12.0000	195.3207	90.3475
12.1000	204.7474	89.2464
12.2000	215.7563	88.1924
12.3000	228.4942	87.1896
12.4000	243.1296	86.2427
12.5000	259.8536	85.3566
12.6000	278.8793	84.5367
12.7000	300.4412	83.7890
12.8000	324.7935	83.1202
12.9000	352.2059	82.5376
13.0000	382.9576	82.0497
13.1000	417.3287	81.6655
13.2000	455.5861	81.3955
13.3000	497.9659	81.2509
13.4000	544.6480	81.2443
13.5000	595.7243	81.3894
13.6000	651.1583	81.7010
13.7000	710.7360	82.1950
13.8000	774.0093	82.8879
13.9000	840.2340	83.7963
14.0000	908.3083	84.9368
14.1000	976.7187	86.3240
14.2000	1043.5068	87.9701
14.3000	1106.2734	89.8826
14.4000	1162.2367	92.0623
14.5000	1208.3642	94.5010
14.6000	1241.5883	97.1786
14.7000	1259.1033	100.0613
14.8000	1258.7175	103.0996
14.9000	1239.2102	106.2285
15.0000	1200.6181	109.3695
15.1000	1144.3722	112.4345
15.2000	1073.2234	115.3325
15.3000	990.9472	117.9770
15.4000	901.8760	120.2938
15.5000	810.3635	122.2275
15.6000	720.3016	123.7449
15.7000	634.7840	124.8354
15.8000	555.9585	125.5084
15.9000	485.0504	125.7893
16.0000	422.5047	125.7141
16.1000	368.1830	125.3244
16.2000	321.5629	124.6636
16.3000	281.9083	123.7739
16.4000	248.3981	122.6941
16.5000	220.2122	121.4593
16.6000	196.5843	120.1000
16.7000	176.8276	118.6424
16.8000	160.3451	117.1087
16.9000	146.6287	115.5176
17.0000	135.2520	113.8848
17.1000	125.8623	112.2232
17.2000	118.1701	110.5438
17.3000	111.9403	108.8554
17.4000	106.9839	107.1657
17.5000	103.1508	105.4810
17.6000	100.3240	103.8066
17.7000	98.4145	102.1470
17.8000	97.3580	100.5062
17.9000	97.1116	98.8875
18.0000	97.6518	97.2939
18.1000	98.9731	95.7280
18.2000	101.0872	94.1924
18.3000	104.0225	92.6894
18.4000	107.8248	91.2213
18.5000	112.5576	89.7903
18.6000	118.3035	88.3988
18.7000	125.1658	87.0491
18.8000	133.2708	85.7440
18.9000	142.7704	84.4862
