1	2000	0.936
1	2000	0.954
1	2000	0.959
1	2000	0.930
1	2000	0.994
1	2000	0.956
1	2000	0.998
1	2000	0.921
1	2000	0.967
1	2000	0.960
1	2000	0.943
1	2000	1.003
1	2000	0.927
1	2000	0.961
1	2000	0.964
1	2000	0.971
1	2000	0.980
1	2000	0.948
1	2000	0.955
1	2000	0.984
1	2000	0.973
1	2000	0.987
1	2000	0.911
1	2000	0.974
1	2000	1.007
1	2000	1.000
1	2000	0.941
1	2000	0.991
1	2000	1.068
1	2000	0.964
1	2000	0.988
1	2000	1.008
1	2000	0.960
1	2000	0.983
1	2000	1.005
1	2000	0.961
1	2000	0.986
1	2000	1.019
1	2000	0.968
1	2000	1.018
1	2000	0.981
1	2000	0.940
1	2000	0.997
1	2000	0.991
1	2000	0.994
1	2000	0.967
1	2000	0.982
1	2000	0.957
1	2000	0.965
1	2000	0.962
1	2000	0.962
1	2000	1.027
1	2000	1.005
1	2000	0.970
1	2000	0.962
1	2000	1.010
1	2000	0.988
1	2000	0.976
1	2000	0.966
1	2000	1.016
1	2000	0.937
1	2000	0.976
1	2000	1.025
1	2000	0.938
1	2000	0.962
1	2000	0.934
1	2000	1.002
1	2000	0.954
1	2000	0.937
1	2000	0.903
1	2000	0.969
1	2000	0.984
1	2000	0.986
1	2000	0.996
1	2000	0.996
1	2000	0.969
1	2000	0.968
1	2000	0.918
1	2000	0.995
1	2000	0.951
1	2000	0.982
1	2000	0.934
1	2000	1.043
1	2000	0.945
1	2000	1.007
1	2000	0.990
1	2000	0.982
1	2000	0.978
1	2000	1.006
1	2000	0.974
1	2000	0.970
1	2000	0.990
1	2000	0.964
1	2000	0.929
1	2000	0.950
1	2000	0.989
1	2000	0.993
1	2000	0.981
1	2000	0.995
1	2000	0.963
