7	50	0.533
7	50	0.273
7	50	0.166
7	50	0.419
7	50	0.177
7	50	0.267
7	50	0.264
7	50	0.402
7	50	0.436
7	50	0.282
7	50	0.124
7	50	0.351
7	50	0.292
7	50	0.411
7	50	0.385
7	50	0.548
7	50	0.259
7	50	0.611
7	50	0.280
7	50	0.321
7	50	0.198
7	50	0.367
7	50	0.309
7	50	0.395
7	50	0.324
7	50	0.365
7	50	0.477
7	50	0.109
7	50	0.481
7	50	0.302
7	50	0.414
7	50	0.466
7	50	0.337
7	50	0.210
7	50	0.183
7	50	0.453
7	50	0.384
7	50	0.412
7	50	0.404
7	50	0.280
7	50	0.715
7	50	0.203
7	50	0.359
7	50	0.276
7	50	0.218
7	50	0.144
7	50	0.374
7	50	0.442
7	50	0.231
7	50	0.467
7	50	0.308
7	50	0.390
7	50	0.395
7	50	0.439
7	50	0.391
7	50	0.303
7	50	0.188
7	50	0.286
7	50	0.446
7	50	0.223
7	50	0.302
7	50	0.211
7	50	0.225
7	50	0.431
7	50	0.415
7	50	0.257
7	50	0.610
7	50	0.349
7	50	0.304
7	50	0.339
7	50	0.385
7	50	0.223
7	50	0.696
7	50	0.649
7	50	0.365
7	50	0.470
7	50	0.430
7	50	0.548
7	50	0.531
7	50	0.278
7	50	0.535
7	50	0.400
7	50	0.480
7	50	0.263
7	50	0.337
7	50	0.451
7	50	0.312
7	50	0.236
7	50	0.197
7	50	0.401
7	50	0.395
7	50	0.310
7	50	0.447
7	50	0.274
7	50	0.235
7	50	0.302
7	50	0.281
7	50	0.514
7	50	0.331
7	50	0.262
