2	2000	0.704
2	2000	0.673
2	2000	0.658
2	2000	0.668
2	2000	0.699
2	2000	0.727
2	2000	0.691
2	2000	0.743
2	2000	0.682
2	2000	0.692
2	2000	0.658
2	2000	0.720
2	2000	0.717
2	2000	0.726
2	2000	0.711
2	2000	0.687
2	2000	0.694
2	2000	0.705
2	2000	0.689
2	2000	0.691
2	2000	0.668
2	2000	0.678
2	2000	0.684
2	2000	0.715
2	2000	0.693
2	2000	0.727
2	2000	0.706
2	2000	0.737
2	2000	0.710
2	2000	0.714
2	2000	0.653
2	2000	0.672
2	2000	0.692
2	2000	0.674
2	2000	0.678
2	2000	0.703
2	2000	0.691
2	2000	0.682
2	2000	0.681
2	2000	0.693
2	2000	0.686
2	2000	0.712
2	2000	0.682
2	2000	0.735
2	2000	0.645
2	2000	0.697
2	2000	0.669
2	2000	0.677
2	2000	0.680
2	2000	0.696
2	2000	0.737
2	2000	0.699
2	2000	0.705
2	2000	0.667
2	2000	0.682
2	2000	0.666
2	2000	0.690
2	2000	0.729
2	2000	0.654
2	2000	0.680
2	2000	0.714
2	2000	0.688
2	2000	0.737
2	2000	0.696
2	2000	0.724
2	2000	0.705
2	2000	0.723
2	2000	0.732
2	2000	0.714
2	2000	0.658
2	2000	0.725
2	2000	0.640
2	2000	0.686
2	2000	0.685
2	2000	0.685
2	2000	0.709
2	2000	0.696
2	2000	0.712
2	2000	0.696
2	2000	0.740
2	2000	0.711
2	2000	0.693
2	2000	0.692
2	2000	0.719
2	2000	0.683
2	2000	0.694
2	2000	0.675
2	2000	0.691
2	2000	0.711
2	2000	0.661
2	2000	0.660
2	2000	0.695
2	2000	0.662
2	2000	0.692
2	2000	0.698
2	2000	0.702
2	2000	0.705
2	2000	0.698
2	2000	0.691
2	2000	0.710
