7	1	0.000
7	1	0.000
7	1	1.250
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.968
7	1	0.148
7	1	2.874
7	1	0.000
7	1	0.344
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.165
7	1	0.500
7	1	2.473
7	1	0.000
7	1	2.077
7	1	0.000
7	1	0.980
7	1	0.000
7	1	1.440
7	1	0.000
7	1	0.170
7	1	0.000
7	1	1.562
7	1	0.000
7	1	0.000
7	1	0.155
7	1	2.083
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.166
7	1	2.576
7	1	0.000
7	1	0.000
7	1	0.613
7	1	0.000
7	1	4.812
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.320
7	1	0.955
7	1	0.000
7	1	0.000
7	1	0.000
7	1	1.667
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.847
7	1	0.000
7	1	0.162
7	1	0.000
7	1	3.256
7	1	0.000
7	1	0.000
7	1	0.646
7	1	0.000
7	1	0.000
7	1	0.350
7	1	0.000
7	1	2.028
7	1	0.503
7	1	0.169
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.169
7	1	0.313
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.156
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.640
7	1	0.000
7	1	2.729
7	1	0.000
7	1	0.000
7	1	0.000
7	1	0.000
