	0	5e+06	18000
	1	4.91242e+06	18196.4
	2	4.82936e+06	18385.8
	3	4.7504e+06	18568.4
	4	4.67518e+06	18744.3
	5	4.60335e+06	18913.7
	6	4.53464e+06	19076.6
	7	4.46878e+06	19233.4
	8	4.40554e+06	19384
	9	4.34471e+06	19528.6
	10	4.28611e+06	19667.4
	11	4.22958e+06	19800.4
	12	4.17496e+06	19927.8
	13	4.12211e+06	20049.7
	14	4.07092e+06	20166.2
	15	4.02127e+06	20277.4
	16	3.97307e+06	20383.4
	17	3.92621e+06	20484.4
	18	3.88062e+06	20580.3
	19	3.83622e+06	20671.4
	20	3.79294e+06	20757.7
	21	3.75071e+06	20839.3
	22	3.70948e+06	20916.4
	23	3.66919e+06	20988.9
	24	3.62979e+06	21057.1
	25	3.59123e+06	21121
	26	3.55348e+06	21180.6
	27	3.51648e+06	21236.2
	28	3.48022e+06	21287.7
	29	3.44464e+06	21335.3
	30	3.40972e+06	21379
	31	3.37544e+06	21419
	32	3.34176e+06	21455.3
	33	3.30865e+06	21488
	34	3.2761e+06	21517.3
	35	3.24407e+06	21543.1
	36	3.21256e+06	21565.5
	37	3.18154e+06	21584.8
	38	3.15099e+06	21600.8
	39	3.12089e+06	21613.7
	40	3.09123e+06	21623.7
	41	3.062e+06	21630.7
	42	3.03317e+06	21634.8
	43	3.00473e+06	21636.1
	44	2.97667e+06	21634.8
	45	2.94899e+06	21630.8
	46	2.92165e+06	21624.2
	47	2.89467e+06	21615.1
	48	2.86801e+06	21603.6
	49	2.84168e+06	21589.7
	50	2.81567e+06	21573.5
	51	2.78995e+06	21555
	52	2.76454e+06	21534.4
	53	2.73941e+06	21511.7
	54	2.71456e+06	21487
	55	2.68997e+06	21460.2
	56	2.66565e+06	21431.6
	57	2.64159e+06	21401
	58	2.61777e+06	21368.7
	59	2.5942e+06	21334.5
	60	2.57086e+06	21298.7
	61	2.54774e+06	21261.2
	62	2.52485e+06	21222.1
	63	2.50217e+06	21181.5
	64	2.4797e+06	21139.4
	65	2.45743e+06	21095.8
	66	2.43536e+06	21050.8
	67	2.41347e+06	21004.4
	68	2.39178e+06	20956.7
	69	2.37026e+06	20907.8
	70	2.34892e+06	20857.6
	71	2.32774e+06	20806.2
	72	2.30673e+06	20753.6
	73	2.28587e+06	20700
	74	2.26517e+06	20645.3
	75	2.24461e+06	20589.5
	76	2.2242e+06	20532.7
	77	2.20392e+06	20475
	78	2.18378e+06	20416.3
	79	2.16376e+06	20356.7
	80	2.14386e+06	20296.2
	81	2.12408e+06	20234.9
	82	2.10441e+06	20172.8
