	0	5e+06	1125
	1	4.9945e+06	1149.46	919.567
	2	4.99373e+06	235.018	919.567
	3	4.99298e+06	240.256	919.567
	4	4.99226e+06	245.61	919.567
	5	4.99156e+06	251.082	919.567
	6	4.99087e+06	256.674	919.567
	7	4.9902e+06	262.388	919.567
	8	4.98955e+06	268.228	919.567
	9	4.98891e+06	274.197	919.567
	10	4.98828e+06	280.296	919.567
	11	4.98767e+06	286.529	919.567
	12	4.98706e+06	292.899	919.567
	13	4.98646e+06	299.408	919.567
	14	4.98586e+06	306.06	919.567
	15	4.98528e+06	312.858	919.567
	16	4.98469e+06	319.804	919.567
	17	4.98411e+06	326.903	919.567
	18	4.98354e+06	334.156	919.567
	19	4.98296e+06	341.568	919.567
	20	4.98238e+06	349.142	919.567
	21	4.98181e+06	356.882	919.567
	22	4.98123e+06	364.79	919.567
	23	4.98065e+06	372.871	919.567
	24	4.98007e+06	381.127	919.567
	25	4.97949e+06	389.564	919.567
	26	4.9789e+06	398.184	919.567
	27	4.97831e+06	406.992	919.567
	28	4.97771e+06	415.991	919.567
	29	4.97711e+06	425.186	919.567
	30	4.9765e+06	434.58	919.567
	31	4.97588e+06	444.178	919.567
	32	4.97525e+06	453.984	919.567
	33	4.97462e+06	464.002	919.567
	34	4.97398e+06	474.237	919.567
	35	4.97333e+06	484.693	919.567
	36	4.97267e+06	495.376	919.567
	37	4.972e+06	506.288	919.567
	38	4.97132e+06	517.436	919.567
	39	4.97063e+06	528.825	919.567
	40	4.96992e+06	540.458	919.567
	41	4.96921e+06	552.342	919.567
	42	4.96848e+06	564.481	919.567
	43	4.96774e+06	576.88	919.567
	44	4.96699e+06	589.545	919.567
	45	4.96622e+06	602.482	919.567
	46	4.96543e+06	615.695	919.567
	47	4.96464e+06	629.191	919.567
	48	4.96382e+06	642.974	919.567
	49	4.963e+06	657.052	919.567
	50	4.96215e+06	671.429	919.567
	51	4.96129e+06	686.113	919.567
	52	4.96041e+06	701.108	919.567
	53	4.95952e+06	716.422	919.567
	54	4.9586e+06	732.06	919.567
	55	4.95767e+06	748.029	919.567
	56	4.95672e+06	764.335	919.567
	57	4.95575e+06	780.986	919.567
	58	4.95476e+06	797.988	919.567
	59	4.95374e+06	815.347	919.567
	60	4.95271e+06	833.072	919.567
	61	4.95166e+06	851.168	919.567
	62	4.95058e+06	869.644	919.567
	63	4.94949e+06	888.506	919.567
	64	4.94837e+06	907.762	919.567
	65	4.94722e+06	927.419	919.567
	66	4.94605e+06	947.486	919.567
	67	4.94486e+06	967.97	919.567
	68	4.94364e+06	988.878	919.567
	69	4.9424e+06	1010.22	919.567
	70	4.94113e+06	1032	919.567
	71	4.93984e+06	1054.23	919.567
	72	4.93852e+06	1076.92	919.567
	73	4.93717e+06	1100.08	919.567
	74	4.93579e+06	1123.71	919.567
	75	4.93438e+06	1147.83	919.567
	76	4.93294e+06	1172.43	919.567
	77	4.93148e+06	1197.54	919.567
	78	4.92998e+06	1223.16	919.567
	79	4.92845e+06	1249.3	919.567
	80	4.92689e+06	1275.97	919.567
	81	4.9253e+06	1303.17	919.567
	82	4.92367e+06	1330.93	919.567
	83	4.92201e+06	1359.24	919.567
	84	4.92031e+06	1388.12	919.567
	85	4.91858e+06	1417.57	919.567
	86	4.91682e+06	1447.62	919.567
	87	4.91501e+06	1478.26	919.567
	88	4.91317e+06	1509.5	919.567
	89	4.91129e+06	1541.37	919.567
	90	4.90938e+06	1573.87	919.567
	91	4.90742e+06	1607	919.567
	92	4.90542e+06	1640.78	919.567
	93	4.90338e+06	1675.22	919.567
	94	4.9013e+06	1710.33	919.567
	95	4.89918e+06	1746.13	919.567
	96	4.89701e+06	1782.61	919.567
	97	4.8948e+06	1819.8	919.567
	98	4.89255e+06	1857.71	919.567
	99	4.89024e+06	1896.34	919.567
	100	4.88789e+06	1935.7	919.567
	101	4.8855e+06	1975.82	919.567
	102	4.88305e+06	2016.69	919.567
	103	4.88056e+06	2058.34	919.567
	104	4.87801e+06	2100.76	919.567
	105	4.87542e+06	2143.98	919.567
	106	4.87277e+06	2188	919.567
	107	4.87007e+06	2232.84	919.567
	108	4.86732e+06	2278.51	919.567
	109	4.86451e+06	2325.02	919.567
	110	4.86164e+06	2372.37	919.567
	111	4.85872e+06	2420.59	919.567
	112	4.85574e+06	2469.69	919.567
	113	4.8527e+06	2519.66	919.567
	114	4.84961e+06	2570.54	919.567
	115	4.84645e+06	2622.32	919.567
	116	4.84323e+06	2675.02	919.567
	117	4.83994e+06	2728.65	919.567
	118	4.8366e+06	2783.22	919.567
	119	4.83319e+06	2838.75	919.567
	120	4.82971e+06	2895.24	919.567
	121	4.82617e+06	2952.7	919.567
	122	4.82255e+06	3011.14	919.567
	123	4.81887e+06	3070.59	919.567
	124	4.81512e+06	3131.03	919.567
	125	4.8113e+06	3192.5	919.567
	126	4.80741e+06	3254.99	919.567
	127	4.80344e+06	3318.52	919.567
	128	4.7994e+06	3383.09	919.567
	129	4.79528e+06	3448.72	919.567
	130	4.79109e+06	3515.41	919.567
	131	4.78682e+06	3583.17	919.567
	132	4.78247e+06	3652.02	919.567
	133	4.77804e+06	3721.96	919.567
	134	4.77353e+06	3793	919.567
	135	4.76894e+06	3865.14	919.567
	136	4.76426e+06	3938.4	919.567
	137	4.7595e+06	4012.78	919.567
	138	4.75466e+06	4088.29	919.567
	139	4.74973e+06	4164.94	919.567
	140	4.74471e+06	4242.72	919.567
	141	4.7396e+06	4321.65	919.567
	142	4.7344e+06	4401.74	919.567
	143	4.72912e+06	4482.98	919.567
	144	4.72373e+06	4565.38	919.567
	145	4.71826e+06	4648.94	919.567
	146	4.71269e+06	4733.67	919.567
	147	4.70703e+06	4819.57	919.567
	148	4.70127e+06	4906.65	919.567
	149	4.69541e+06	4994.9	919.567
	150	4.68946e+06	5084.32	919.567
	151	4.6834e+06	5174.92	919.567
	152	4.67725e+06	5266.69	919.567
	153	4.67099e+06	5359.64	919.567
	154	4.66463e+06	5453.76	919.567
	155	4.65817e+06	5549.05	919.567
	156	4.6516e+06	5645.5	919.567
	157	4.64493e+06	5743.13	919.567
	158	4.63815e+06	5841.91	919.567
	159	4.63127e+06	5941.84	919.567
	160	4.62427e+06	6042.92	919.567
	161	4.61717e+06	6145.15	919.567
	162	4.60996e+06	6248.51	919.567
	163	4.60263e+06	6352.99	919.567
	164	4.5952e+06	6458.59	919.567
	165	4.58765e+06	6565.3	919.567
	166	4.57999e+06	6673.1	919.567
	167	4.57222e+06	6781.99	919.567
	168	4.56433e+06	6891.94	919.567
	169	4.55633e+06	7002.96	919.567
