	0	5e+06	4500
	1	4.97802e+06	4588.01	0
	2	4.95701e+06	4677.03	0
	3	4.9369e+06	4767.08	0
	4	4.91762e+06	4858.17	0
	5	4.8991e+06	4950.31	0
	6	4.88128e+06	5043.5	0
	7	4.8641e+06	5137.74	0
	8	4.84752e+06	5233.05	0
	9	4.83147e+06	5329.42	0
	10	4.81592e+06	5426.86	0
	11	4.80083e+06	5525.38	0
	12	4.78615e+06	5624.96	0
	13	4.77186e+06	5725.62	0
	14	4.75792e+06	5827.35	0
	15	4.74429e+06	5930.15	0
	16	4.73096e+06	6034.02	0
	17	4.71789e+06	6138.95	0
	18	4.70505e+06	6244.93	0
	19	4.69243e+06	6351.98	0
	20	4.68001e+06	6460.06	0
	21	4.66776e+06	6569.19	0
	22	4.65567e+06	6679.35	0
	23	4.64371e+06	6790.52	0
	24	4.63188e+06	6902.71	0
	25	4.62015e+06	7015.9	0
	26	4.60851e+06	7130.07	0
	27	4.59696e+06	7245.21	0
	28	4.58546e+06	7361.31	0
	29	4.57403e+06	7478.35	0
	30	4.56264e+06	7596.31	0
	31	4.55128e+06	7715.18	0
	32	4.53994e+06	7834.94	0
	33	4.52862e+06	7955.57	0
	34	4.51731e+06	8077.05	0
	35	4.50599e+06	8199.35	0
	36	4.49467e+06	8322.45	0
	37	4.48333e+06	8446.33	0
	38	4.47198e+06	8570.97	0
	39	4.46059e+06	8696.33	0
	40	4.44917e+06	8822.4	0
	41	4.43772e+06	8949.14	0
	42	4.42622e+06	9076.53	0
	43	4.41468e+06	9204.53	0
	44	4.40308e+06	9333.12	0
	45	4.39143e+06	9462.27	0
	46	4.37972e+06	9591.93	0
	47	4.36795e+06	9722.09	0
	48	4.35612e+06	9852.7	0
	49	4.34422e+06	9983.74	0
	50	4.33225e+06	10115.2	0
	51	4.32021e+06	10246.9	0
	52	4.3081e+06	10379	0
	53	4.29591e+06	10511.4	0
	54	4.28364e+06	10644	0
	55	4.2713e+06	10776.8	0
	56	4.25887e+06	10909.8	0
	57	4.24637e+06	11042.8	0
	58	4.23378e+06	11176	0
	59	4.22112e+06	11309.2	0
	60	4.20837e+06	11442.4	0
	61	4.19553e+06	11575.6	0
	62	4.18261e+06	11708.7	0
	63	4.16961e+06	11841.7	0
	64	4.15653e+06	11974.4	0
	65	4.14336e+06	12107	0
	66	4.13011e+06	12239.4	0
	67	4.11677e+06	12371.4	0
	68	4.10336e+06	12503.1	0
	69	4.08986e+06	12634.4	0
	70	4.07627e+06	12765.3	0
	71	4.06261e+06	12895.8	0
	72	4.04887e+06	13025.7	0
	73	4.03505e+06	13155.1	0
	74	4.02115e+06	13283.9	0
	75	4.00717e+06	13412	0
	76	3.99312e+06	13539.5	0
	77	3.97899e+06	13666.3	0
	78	3.96479e+06	13792.3	0
	79	3.95052e+06	13917.5	0
	80	3.93618e+06	14041.9	0
	81	3.92177e+06	14165.4	0
	82	3.90729e+06	14287.9	0
	83	3.89274e+06	14409.6	0
	84	3.87813e+06	14530.2	0
	85	3.86346e+06	14649.8	0
	86	3.84873e+06	14768.3	0
	87	3.83394e+06	14885.7	0
	88	3.81909e+06	15002	0
	89	3.80418e+06	15117.2	0
	90	3.78923e+06	15231.1	0
	91	3.77422e+06	15343.8	0
	92	3.75916e+06	15455.2	0
	93	3.74405e+06	15565.3	0
	94	3.7289e+06	15674.1	0
	95	3.71371e+06	15781.5	0
	96	3.69847e+06	15887.6	0
	97	3.6832e+06	15992.2	0
	98	3.66789e+06	16095.4	0
	99	3.65254e+06	16197.1	0
	100	3.63716e+06	16297.4	0
	101	3.62175e+06	16396.1	0
	102	3.60631e+06	16493.3	0
