1	1	0.000
1	11	0.196
1	21	0.103
1	31	0.397
1	41	0.368
1	51	0.447
1	61	0.401
1	71	0.374
1	81	0.328
1	91	0.359
1	101	0.530
1	111	0.490
1	121	0.496
1	131	0.487
1	141	0.453
1	151	0.489
1	161	0.458
1	171	0.445
1	181	0.424
1	191	0.402
1	201	0.396
1	211	0.421
1	221	0.408
1	231	0.422
1	241	0.410
1	251	0.441
1	261	0.441
1	271	0.425
1	281	0.435
1	291	0.427
1	301	0.441
1	311	0.427
1	321	0.416
1	331	0.404
1	341	0.397
1	351	0.400
1	361	0.389
1	371	0.381
1	381	0.400
1	391	0.390
1	401	0.403
1	411	0.399
1	421	0.404
1	431	0.410
1	441	0.412
1	451	0.422
1	461	0.422
1	471	0.414
1	481	0.423
1	491	0.415
1	501	0.407
1	511	0.399
1	521	0.394
1	531	0.406
1	541	0.410
1	551	0.410
1	561	0.412
1	571	0.412
1	581	0.412
1	591	0.410
1	601	0.427
1	611	0.433
1	621	0.439
1	631	0.436
1	641	0.447
1	651	0.442
1	661	0.453
1	671	0.451
1	681	0.444
1	691	0.446
1	701	0.443
1	711	0.461
1	721	0.458
1	731	0.467
1	741	0.461
1	751	0.464
1	761	0.458
1	771	0.454
1	781	0.450
1	791	0.446
1	801	0.443
1	811	0.439
1	821	0.438
1	831	0.445
1	841	0.446
1	851	0.446
1	861	0.446
1	871	0.441
1	881	0.440
1	891	0.445
1	901	0.442
1	911	0.445
1	921	0.451
1	931	0.446
1	941	0.445
1	951	0.445
1	961	0.445
1	971	0.450
1	981	0.456
1	991	0.461
