2	1	75.91630000000000000000
2	2	52.20380000000000000000
2	3	29.94250000000000000000
2	4	11.51390000000000000000
2	5	2.04736000000000000000
2	6	.17298200000000000000
2	7	.00793229000000000000
2	8	.00056108000000000000
2	9	0
2	10	0
2	11	0

2.5	1	80.70220000000000000000
2.5	2	61.66950000000000000000
2.5	3	43.15180000000000000000
2.5	4	25.78910000000000000000
2.5	5	11.51010000000000000000
2.5	6	3.12082000000000000000
2.5	7	.45563200000000000000
2.5	8	.05284090000000000000
2.5	9	.00520575000000000000
2.5	10	.00034644000000000000
2.5	11	0

3	1	83.88070000000000000000
3	2	67.64690000000000000000
3	3	52.24470000000000000000
3	4	37.14600000000000000000
3	5	23.02120000000000000000
3	6	11.39720000000000000000
3	7	4.01348000000000000000
3	8	1.00058000000000000000
3	9	.14881400000000000000
3	10	.02258760000000000000
3	11	.00102009000000000000

3.5	1	86.12330000000000000000
3.5	2	72.46270000000000000000
3.5	3	58.96860000000000000000
3.5	4	45.63540000000000000000
3.5	5	32.89030000000000000000
3.5	6	21.21770000000000000000
3.5	7	11.47740000000000000000
3.5	8	4.86000000000000000000
3.5	9	1.53226000000000000000
3.5	10	.36228200000000000000
3.5	11	.06649460000000000000

4	1	87.88950000000000000000
4	2	75.84630000000000000000
4	3	63.95130000000000000000
4	4	52.30970000000000000000
4	5	40.70160000000000000000
4	6	29.89290000000000000000
4	7	19.77040000000000000000
4	8	11.47570000000000000000
4	9	5.44490000000000000000
4	10	2.09108000000000000000
4	11	.65133400000000000000

4.5	1	89.22770000000000000000
4.5	2	78.50540000000000000000
4.5	3	67.84650000000000000000
4.5	4	57.42130000000000000000
4.5	5	47.04550000000000000000
4.5	6	37.07000000000000000000
4.5	7	27.55980000000000000000
4.5	8	18.94570000000000000000
4.5	9	11.44880000000000000000
4.5	10	5.92939000000000000000
4.5	11	2.64738000000000000000

5	1	90.28480000000000000000
5	2	80.61550000000000000000
5	3	71.08350000000000000000
5	4	61.63580000000000000000
5	5	52.19570000000000000000
5	6	43.00390000000000000000
5	7	34.03540000000000000000
5	8	25.58750000000000000000
5	9	17.90950000000000000000
5	10	11.51360000000000000000
5	11	6.61099000000000000000

5.5	1	91.15690000000000000000
5.5	2	82.37270000000000000000
5.5	3	73.64280000000000000000
5.5	4	65.05270000000000000000
5.5	5	56.30040000000000000000
5.5	6	47.93400000000000000000
5.5	7	39.83110000000000000000
5.5	8	31.92980000000000000000
5.5	9	24.24230000000000000000
5.5	10	17.37470000000000000000
5.5	11	11.43230000000000000000

6	1	91.90370000000000000000
6	2	83.85600000000000000000
6	3	75.66690000000000000000
6	4	67.92570000000000000000
6	5	59.92360000000000000000
6	6	52.07300000000000000000
6	7	44.35040000000000000000
6	8	36.97840000000000000000
6	9	29.96040000000000000000
6	10	22.90590000000000000000
6	11	16.75970000000000000000

